dataset,combo_name,trial_id,update_strategy,coverage,alpha,beta,evaporation,ants,tau_gap,use_2opt,use_or_opt,use_node_exchange,ls_top_ants,best_length,elapsed_seconds
gray_Vinyl.bin,iteration_best_cov20_alpha=0.5,8,iteration_best,0.2,0.5,6,0.2,64,250,0,0,0,5,855.7180,0.276917
gray_Vinyl.bin,iteration_best_cov20_alpha=0.5,9,iteration_best,0.2,0.5,6,0.2,64,250,0,0,0,5,846.7887,0.278104
gray_Vinyl.bin,iteration_best_cov20_alpha=0.5,10,iteration_best,0.2,0.5,6,0.2,64,250,0,0,0,5,833.0205,0.279252
gray_Vinyl.bin,iteration_best_cov20_alpha=0.5,11,iteration_best,0.2,0.5,6,0.2,64,250,0,0,0,5,838.1824,0.278846
gray_Vinyl.bin,iteration_best_cov20_alpha=0.5,12,iteration_best,0.2,0.5,6,0.2,64,250,0,0,0,5,833.9153,0.274207
gray_Vinyl.bin,iteration_best_cov20_alpha=0.5,13,iteration_best,0.2,0.5,6,0.2,64,250,0,0,0,5,829.4262,0.275825
gray_Vinyl.bin,iteration_best_cov20_alpha=0.5,14,iteration_best,0.2,0.5,6,0.2,64,250,0,0,0,5,832.6110,0.280570
gray_Vinyl.bin,iteration_best_cov20_alpha=0.5,15,iteration_best,0.2,0.5,6,0.2,64,250,0,0,0,5,852.2055,0.276039
gray_Vinyl.bin,iteration_best_cov20_alpha=1,1,iteration_best,0.2,1,6,0.2,64,250,0,0,0,5,839.6482,0.132793
gray_Vinyl.bin,iteration_best_cov20_alpha=1,2,iteration_best,0.2,1,6,0.2,64,250,0,0,0,5,836.8756,0.136044
gray_Vinyl.bin,iteration_best_cov20_alpha=1,3,iteration_best,0.2,1,6,0.2,64,250,0,0,0,5,822.6923,0.139931
gray_Vinyl.bin,iteration_best_cov20_alpha=1,4,iteration_best,0.2,1,6,0.2,64,250,0,0,0,5,831.5227,0.137107
gray_Vinyl.bin,iteration_best_cov20_alpha=1,5,iteration_best,0.2,1,6,0.2,64,250,0,0,0,5,837.6606,0.139293
gray_Vinyl.bin,iteration_best_cov20_alpha=1,6,iteration_best,0.2,1,6,0.2,64,250,0,0,0,5,829.4791,0.138331
gray_Vinyl.bin,iteration_best_cov20_alpha=1,7,iteration_best,0.2,1,6,0.2,64,250,0,0,0,5,841.7680,0.136533
gray_Vinyl.bin,iteration_best_cov20_alpha=1,8,iteration_best,0.2,1,6,0.2,64,250,0,0,0,5,832.4304,0.134579
gray_Vinyl.bin,iteration_best_cov20_alpha=1,9,iteration_best,0.2,1,6,0.2,64,250,0,0,0,5,849.3851,0.134765
gray_Vinyl.bin,iteration_best_cov20_alpha=1,10,iteration_best,0.2,1,6,0.2,64,250,0,0,0,5,849.7803,0.133928
gray_Vinyl.bin,iteration_best_cov20_alpha=1,11,iteration_best,0.2,1,6,0.2,64,250,0,0,0,5,833.0461,0.134528
gray_Vinyl.bin,iteration_best_cov20_alpha=1,12,iteration_best,0.2,1,6,0.2,64,250,0,0,0,5,837.6629,0.137983
gray_Vinyl.bin,iteration_best_cov20_alpha=1,13,iteration_best,0.2,1,6,0.2,64,250,0,0,0,5,833.2910,0.139549
gray_Vinyl.bin,iteration_best_cov20_alpha=1,14,iteration_best,0.2,1,6,0.2,64,250,0,0,0,5,824.2614,0.138785
gray_Vinyl.bin,iteration_best_cov20_alpha=1,15,iteration_best,0.2,1,6,0.2,64,250,0,0,0,5,827.8627,0.139782
gray_Vinyl.bin,iteration_best_cov20_alpha=3,1,iteration_best,0.2,3,6,0.2,64,250,0,0,0,5,858.7319,0.293872
