dataset,combo_name,trial_id,update_strategy,coverage,alpha,beta,evaporation,ants,tau_gap,use_2opt,use_or_opt,use_node_exchange,ls_top_ants,best_length,elapsed_seconds
gray_bnw.bin,use_node_exchange=true,9,iteration_best,0.5,2,5,0.2,64,250,0,0,1,7,4451.0252,0.000436
gray_bnw.bin,use_node_exchange=true_use_2opt=true,9,iteration_best,0.5,2,5,0.2,64,250,1,0,1,7,4378.5456,0.000985
gray_bnw.bin,baseline,10,iteration_best,0.5,2,5,0.2,64,250,0,0,0,7,4260.9623,1.114478
gray_bnw.bin,use_2opt=true,10,iteration_best,0.5,2,5,0.2,64,250,1,0,0,7,4206.7693,0.000605
gray_bnw.bin,use_or_opt=true,10,iteration_best,0.5,2,5,0.2,64,250,0,1,0,7,4204.6823,0.002310
gray_bnw.bin,use_node_exchange=true,10,iteration_best,0.5,2,5,0.2,64,250,0,0,1,7,4260.9623,0.000452
gray_bnw.bin,use_node_exchange=true_use_2opt=true,10,iteration_best,0.5,2,5,0.2,64,250,1,0,1,7,4206.7693,0.001016
gray_bnw.bin,baseline,11,iteration_best,0.5,2,5,0.2,64,250,0,0,0,7,4344.6542,1.116729
gray_bnw.bin,use_2opt=true,11,iteration_best,0.5,2,5,0.2,64,250,1,0,0,7,4293.8581,0.000549
gray_bnw.bin,use_or_opt=true,11,iteration_best,0.5,2,5,0.2,64,250,0,1,0,7,4287.3273,0.003101
gray_bnw.bin,use_node_exchange=true,11,iteration_best,0.5,2,5,0.2,64,250,0,0,1,7,4344.6542,0.000447
gray_bnw.bin,use_node_exchange=true_use_2opt=true,11,iteration_best,0.5,2,5,0.2,64,250,1,0,1,7,4293.8581,0.000969
gray_bnw.bin,baseline,12,iteration_best,0.5,2,5,0.2,64,250,0,0,0,7,4294.3924,1.218516
gray_bnw.bin,use_2opt=true,12,iteration_best,0.5,2,5,0.2,64,250,1,0,0,7,4258.0204,0.001681
gray_bnw.bin,use_or_opt=true,12,iteration_best,0.5,2,5,0.2,64,250,0,1,0,7,4229.7305,0.004657
gray_bnw.bin,use_node_exchange=true,12,iteration_best,0.5,2,5,0.2,64,250,0,0,1,7,4294.3924,0.000779
gray_bnw.bin,use_node_exchange=true_use_2opt=true,12,iteration_best,0.5,2,5,0.2,64,250,1,0,1,7,4258.0204,0.002231
gray_bnw.bin,baseline,13,iteration_best,0.5,2,5,0.2,64,250,0,0,0,7,4377.0895,1.111976
gray_bnw.bin,use_2opt=true,13,iteration_best,0.5,2,5,0.2,64,250,1,0,0,7,4306.1202,0.000867
gray_bnw.bin,use_or_opt=true,13,iteration_best,0.5,2,5,0.2,64,250,0,1,0,7,4302.5737,0.002563
gray_bnw.bin,use_node_exchange=true,13,iteration_best,0.5,2,5,0.2,64,250,0,0,1,7,4377.0895,0.000459
gray_bnw.bin,use_node_exchange=true_use_2opt=true,13,iteration_best,0.5,2,5,0.2,64,250,1,0,1,7,4306.1202,0.001272
gray_bnw.bin,baseline,14,iteration_best,0.5,2,5,0.2,64,250,0,0,0,7,4425.0555,1.120026
gray_bnw.bin,use_2opt=true,14,iteration_best,0.5,2,5,0.2,64,250,1,0,0,7,4371.6903,0.000558
gray_bnw.bin,use_or_opt=true,14,iteration_best,0.5,2,5,0.2,64,250,0,1,0,7,4351.1641,0.002115
gray_bnw.bin,use_node_exchange=true,14,iteration_best,0.5,2,5,0.2,64,250,0,0,1,7,4425.0555,0.000605
gray_bnw.bin,use_node_exchange=true_use_2opt=true,14,iteration_best,0.5,2,5,0.2,64,250,1,0,1,7,4371.6903,0.000961
gray_bnw.bin,baseline,15,iteration_best,0.5,2,5,0.2,64,250,0,0,0,7,4363.7120,1.110050
gray_bnw.bin,use_2opt=true,15,iteration_best,0.5,2,5,0.2,64,250,1,0,0,7,4308.4419,0.000811
gray_bnw.bin,use_or_opt=true,15,iteration_best,0.5,2,5,0.2,64,250,0,1,0,7,4252.0246,0.002999
gray_bnw.bin,use_node_exchange=true,15,iteration_best,0.5,2,5,0.2,64,250,0,0,1,7,4363.7120,0.000474
gray_bnw.bin,use_node_exchange=true_use_2opt=true,15,iteration_best,0.5,2,5,0.2,64,250,1,0,1,7,4308.4419,0.001218
