dataset,combo_name,trial_id,update_strategy,coverage,alpha,beta,evaporation,ants,tau_gap,use_2opt,use_or_opt,use_node_exchange,ls_top_ants,best_length,elapsed_seconds
gray_Vinyl.bin,use_2opt=true,9,iteration_best,0.5,2,5,0.2,64,250,1,0,0,7,2284.6143,0.000597
gray_Vinyl.bin,use_or_opt=true,9,iteration_best,0.5,2,5,0.2,64,250,0,1,0,7,2273.1755,0.001326
gray_Vinyl.bin,use_node_exchange=true,9,iteration_best,0.5,2,5,0.2,64,250,0,0,1,7,2286.6780,0.000487
gray_Vinyl.bin,use_node_exchange=true_use_2opt=true,9,iteration_best,0.5,2,5,0.2,64,250,1,0,1,7,2284.6143,0.001052
gray_Vinyl.bin,baseline,10,iteration_best,0.5,2,5,0.2,64,250,0,0,0,7,2271.5136,1.071262
gray_Vinyl.bin,use_2opt=true,10,iteration_best,0.5,2,5,0.2,64,250,1,0,0,7,2249.9781,0.000590
gray_Vinyl.bin,use_or_opt=true,10,iteration_best,0.5,2,5,0.2,64,250,0,1,0,7,2234.2016,0.002811
gray_Vinyl.bin,use_node_exchange=true,10,iteration_best,0.5,2,5,0.2,64,250,0,0,1,7,2271.5136,0.000476
gray_Vinyl.bin,use_node_exchange=true_use_2opt=true,10,iteration_best,0.5,2,5,0.2,64,250,1,0,1,7,2249.9781,0.001007
gray_Vinyl.bin,baseline,11,iteration_best,0.5,2,5,0.2,64,250,0,0,0,7,2233.7833,1.083243
gray_Vinyl.bin,use_2opt=true,11,iteration_best,0.5,2,5,0.2,64,250,1,0,0,7,2209.3374,0.000638
gray_Vinyl.bin,use_or_opt=true,11,iteration_best,0.5,2,5,0.2,64,250,0,1,0,7,2223.2039,0.001769
gray_Vinyl.bin,use_node_exchange=true,11,iteration_best,0.5,2,5,0.2,64,250,0,0,1,7,2233.7833,0.000463
gray_Vinyl.bin,use_node_exchange=true_use_2opt=true,11,iteration_best,0.5,2,5,0.2,64,250,1,0,1,7,2209.3374,0.001008
gray_Vinyl.bin,baseline,12,iteration_best,0.5,2,5,0.2,64,250,0,0,0,7,2269.7608,1.110261
gray_Vinyl.bin,use_2opt=true,12,iteration_best,0.5,2,5,0.2,64,250,1,0,0,7,2269.7608,0.000283
gray_Vinyl.bin,use_or_opt=true,12,iteration_best,0.5,2,5,0.2,64,250,0,1,0,7,2259.4038,0.001029
gray_Vinyl.bin,use_node_exchange=true,12,iteration_best,0.5,2,5,0.2,64,250,0,0,1,7,2269.7608,0.000459
gray_Vinyl.bin,use_node_exchange=true_use_2opt=true,12,iteration_best,0.5,2,5,0.2,64,250,1,0,1,7,2269.7608,0.000730
gray_Vinyl.bin,baseline,13,iteration_best,0.5,2,5,0.2,64,250,0,0,0,7,2219.8871,1.090774
gray_Vinyl.bin,use_2opt=true,13,iteration_best,0.5,2,5,0.2,64,250,1,0,0,7,2212.7180,0.000743
gray_Vinyl.bin,use_or_opt=true,13,iteration_best,0.5,2,5,0.2,64,250,0,1,0,7,2199.2264,0.001782
gray_Vinyl.bin,use_node_exchange=true,13,iteration_best,0.5,2,5,0.2,64,250,0,0,1,7,2219.8871,0.000449
gray_Vinyl.bin,use_node_exchange=true_use_2opt=true,13,iteration_best,0.5,2,5,0.2,64,250,1,0,1,7,2212.7180,0.001129
gray_Vinyl.bin,baseline,14,iteration_best,0.5,2,5,0.2,64,250,0,0,0,7,2283.3380,1.092302
gray_Vinyl.bin,use_2opt=true,14,iteration_best,0.5,2,5,0.2,64,250,1,0,0,7,2240.2269,0.000790
gray_Vinyl.bin,use_or_opt=true,14,iteration_best,0.5,2,5,0.2,64,250,0,1,0,7,2258.5440,0.001044
gray_Vinyl.bin,use_node_exchange=true,14,iteration_best,0.5,2,5,0.2,64,250,0,0,1,7,2283.3380,0.000447
gray_Vinyl.bin,use_node_exchange=true_use_2opt=true,14,iteration_best,0.5,2,5,0.2,64,250,1,0,1,7,2240.2269,0.001144
gray_Vinyl.bin,baseline,15,iteration_best,0.5,2,5,0.2,64,250,0,0,0,7,2267.2473,1.097393
gray_Vinyl.bin,use_2opt=true,15,iteration_best,0.5,2,5,0.2,64,250,1,0,0,7,2236.9785,0.000747
gray_Vinyl.bin,use_or_opt=true,15,iteration_best,0.5,2,5,0.2,64,250,0,1,0,7,2228.1864,0.001958
gray_Vinyl.bin,use_node_exchange=true,15,iteration_best,0.5,2,5,0.2,64,250,0,0,1,7,2267.2473,0.000473
gray_Vinyl.bin,use_node_exchange=true_use_2opt=true,15,iteration_best,0.5,2,5,0.2,64,250,1,0,1,7,2236.9785,0.001171
